time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346090998070800,97.66007080078126,1456.266500099562,1.11532361085183,10.68555299254899,35.759313989205566,1452.954051121138,26.378731453135828,14.233169903582208,10.091467078223095,51.374287961564484,5.453680158476597
1711346091998054100,98.66005419921875,1456.5676901852712,1.11483512549049,10.61978767893393,35.75935820333726,1453.2552412068471,26.651036296727373,14.233426898934853,10.091104598,51.37431688664534,5.470921152043609
1711346092998037200,99.66003735351562,1456.7380781527609,1.1188201309610901,10.73882034552191,35.759400109818685,1453.4256291743368,26.892293536787772,14.232397988973094,10.09255571094723,51.37434387882438,5.384335121504364
1711346093998019600,100.66001953125,1457.1429794356227,1.1089403017417487,10.589110539455904,35.75944471465627,1453.8305304571986,26.34329020585426,14.23226867898079,10.092738059832985,51.37437037349461,5.38008246986572
1711346094998003500,101.66000341796875,1457.4891249835491,1.1069333287254193,10.66791942710863,35.75948833035704,1454.176676005125,26.329305911972067,14.232314912335228,10.092672863578766,51.374395959373864,5.3584950939729
1711346095997986600,102.65998657226562,1457.7452884083614,1.1103477187983177,10.83413236391623,35.759532010995535,1454.4328394299373,26.22326910896517,14.232387226484004,10.092570888059884,51.3744217476187,5.326960254056237
1711346096999550500,103.66155053710938,1457.9603411331773,1.1078265842595494,10.854532645038786,35.75957536118612,1454.6478921547532,26.572073217656808,14.232302369640292,10.092690550801125,51.374447797644045,5.302361704110045
1711346097999558400,104.66155834960938,1458.384398041293,1.1067394995911664,10.795919466995453,35.75961751381064,1455.071949062869,26.259555615955417,14.231045073293018,10.094463305050024,51.37447288987798,5.2539596831060695
1711346098999549400,105.66154956054687,1458.673457867466,1.1041884724069266,10.914780833216096,35.75965928271064,1455.3610088890418,26.437140860086267,14.231246882588737,10.094178790862944,51.374499129011596,5.223712026761091
1711346099999555300,106.66155541992188,1458.8438369017094,1.1076389800922275,10.91452725612224,35.75970249229034,1455.5313879232854,25.40485353537801,14.230935598865164,10.09461763892279,51.37452379007715,5.236239567469192
1711346100999567600,107.66156762695313,1458.9915636917576,1.103848479705057,11.036652789958676,35.75974201985703,1455.6791147133335,26.384499192267715,14.23158813449946,10.093697660672877,51.37455053779575,5.1498782278867195
1711346101999561700,108.66156176757812,1459.4541043359786,1.1184212631872112,11.308297553053658,35.759783665142876,1456.1416553575546,26.557691083769512,14.232295107822356,10.092700791114076,51.37457495181733,5.10475761850571
1711346102999568000,109.66156787109375,1459.4634288158268,1.1116073318359203,11.483173070893056,35.75982271276533,1456.1509798374027,26.81373460799334,14.23217716493161,10.092867107076076,51.37460075115986,5.025909565140246
1711346103999594800,110.6615947265625,1459.5408773338422,1.1115997435548644,11.6104999378344,35.75986129374245,1456.2284283554181,26.711645110062396,14.232001241260166,10.093115176389698,51.37462510732183,4.962487987987159
1711346104999584800,111.66158471679688,1459.6655692299828,1.1127594654835666,11.78932319824977,35.75990001755062,1456.3531202515587,26.73984162442503,14.233465545822689,10.091050086635057,51.374649763993915,4.92579597300883
1711346105999627300,112.66162719726563,1459.855930604972,1.114244719761022,11.857939583858892,35.75993793207775,1456.5434816265479,27.00171493801869,14.23306372084939,10.091616838412953,51.374674669932254,4.89369133501087
